trade_date,name,open,high,low,close,change,change_pct,fetched_at
2021-09-28,中抜きピンハネ指数,,,,262.7996,-2.749,-1.0352,2026-08-30T19:23:52+09:00
2021-09-28,ライフライン占有指数,,,,104.6775,-1.0001,-0.9464,2026-08-30T19:23:52+09:00
2021-09-28,日銭商い指数,,,,157.228,-1.1389,-0.7192,2026-08-30T19:23:52+09:00
2021-09-28,ハードグッズ指数,,,,155.1345,1.0116,0.6564,2026-08-30T19:23:52+09:00
2021-09-28,自己顕示欲指数,,,,175.4062,-0.4552,-0.2588,2026-08-30T19:23:52+09:00
2021-09-28,脳Hack指数,,,,224.7888,-0.979,-0.4336,2026-08-30T19:23:52+09:00
2021-09-28,テクノロジー指数,,,,223.0911,-0.5249,-0.2347,2026-08-30T19:23:52+09:00
2021-09-28,ライジングサン指数,,,,206.1841,-0.1337,-0.0648,2026-08-30T19:23:52+09:00
2021-09-29,ブルジョワ地主指数,,,,122.6608,-3.0457,-2.4229,2026-08-30T19:23:52+09:00
2021-09-29,政治寄生指数,,,,200.2147,-3.7128,-1.8206,2026-08-30T19:23:52+09:00
2021-09-29,中抜きピンハネ指数,,,,256.1908,-6.6088,-2.5148,2026-08-30T19:23:52+09:00
2021-09-29,ライフライン占有指数,,,,103.3355,-1.342,-1.282,2026-08-30T19:23:52+09:00
2021-09-29,日銭商い指数,,,,156.3043,-0.9237,-0.5875,2026-08-30T19:23:52+09:00
2021-09-29,ハードグッズ指数,,,,152.6388,-2.4957,-1.6087,2026-08-30T19:23:52+09:00
2021-09-29,自己顕示欲指数,,,,175.2201,-0.1861,-0.1061,2026-08-30T19:23:52+09:00
2021-09-29,脳Hack指数,,,,221.1476,-3.6412,-1.6198,2026-08-30T19:23:52+09:00
2021-09-29,テクノロジー指数,,,,217.8673,-5.2238,-2.3416,2026-08-30T19:23:52+09:00
2021-09-29,ライジングサン指数,,,,201.9573,-4.2268,-2.05,2026-08-30T19:23:52+09:00
2021-09-30,ブルジョワ地主指数,,,,121.6258,-1.035,-0.8438,2026-08-30T19:23:52+09:00
2021-09-30,政治寄生指数,,,,198.6484,-1.5663,-0.7823,2026-08-30T19:23:52+09:00
2021-09-30,中抜きピンハネ指数,,,,257.0618,0.871,0.34,2026-08-30T19:23:52+09:00
2021-09-30,ライフライン占有指数,,,,103.4561,0.1206,0.1167,2026-08-30T19:23:52+09:00
2021-09-30,日銭商い指数,,,,156.9494,0.6451,0.4127,2026-08-30T19:23:52+09:00
2021-09-30,ハードグッズ指数,,,,151.296,-1.3428,-0.8797,2026-08-30T19:23:52+09:00
2021-09-30,自己顕示欲指数,,,,177.0546,1.8345,1.047,2026-08-30T19:23:52+09:00
2021-09-30,脳Hack指数,,,,221.6835,0.5359,0.2423,2026-08-30T19:23:52+09:00
2021-09-30,テクノロジー指数,,,,216.5788,-1.2885,-0.5914,2026-08-30T19:23:52+09:00
2021-09-30,ライジングサン指数,,,,200.4651,-1.4922,-0.7389,2026-08-30T19:23:52+09:00
2021-10-01,ブルジョワ地主指数,,,,118.9158,-2.71,-2.2281,2026-08-30T19:23:52+09:00
2021-10-01,政治寄生指数,,,,194.8815,-3.7669,-1.8963,2026-08-30T19:23:52+09:00
2021-10-01,中抜きピンハネ指数,,,,251.4878,-5.574,-2.1684,2026-08-30T19:23:52+09:00
2021-10-01,ライフライン占有指数,,,,101.3846,-2.0715,-2.0023,2026-08-30T19:23:52+09:00
2021-10-01,日銭商い指数,,,,154.1949,-2.7545,-1.755,2026-08-30T19:23:52+09:00
2021-10-01,ハードグッズ指数,,,,147.4845,-3.8115,-2.5192,2026-08-30T19:23:52+09:00
2021-10-01,自己顕示欲指数,,,,172.5775,-4.4771,-2.5287,2026-08-30T19:23:52+09:00
2021-10-01,脳Hack指数,,,,216.6122,-5.0713,-2.2876,2026-08-30T19:23:52+09:00
2021-10-01,テクノロジー指数,,,,211.5459,-5.0329,-2.3238,2026-08-30T19:23:52+09:00
2021-10-01,ライジングサン指数,,,,195.6295,-4.8356,-2.4122,2026-08-30T19:23:52+09:00
2021-10-04,ブルジョワ地主指数,,,,119.769,0.8532,0.7175,2026-08-30T19:23:52+09:00
2021-10-04,政治寄生指数,,,,195.3257,0.4442,0.2279,2026-08-30T19:23:52+09:00
2021-10-04,中抜きピンハネ指数,,,,250.9775,-0.5103,-0.2029,2026-08-30T19:23:52+09:00
2021-10-04,ライフライン占有指数,,,,103.0179,1.6333,1.611,2026-08-30T19:23:52+09:00
2021-10-04,日銭商い指数,,,,154.9534,0.7585,0.4919,2026-08-30T19:23:52+09:00
2021-10-04,ハードグッズ指数,,,,146.7261,-0.7584,-0.5142,2026-08-30T19:23:52+09:00
