trade_date,category,name,symbol,source,open,high,low,close,volume,currency,exchange,fetched_at
2026-07-20,個別株,SKハイニクス,000660.KS,yahoo,1745000.0,1892000.0,1735000.0,1764000.0,5876444,KRW,KSC,2026-08-10T22:49:08+09:00
2026-07-20,個別株,NAURA,002371.SZ,yahoo,704.0,716.6599731445312,659.0999755859375,676.9099731445312,17483200,CNY,SHZ,2026-08-10T22:49:08+09:00
2026-07-20,個別株,サムスン電子,005930.KS,yahoo,241000.0,257500.0,240000.0,244000.0,26804038,KRW,KSC,2026-08-10T22:49:08+09:00
2026-07-20,個別株,テンセント,0700.HK,yahoo,465.6000061035156,481.79998779296875,465.6000061035156,477.79998779296875,30822839,HKD,HKG,2026-08-10T22:49:08+09:00
2026-07-20,個別株,SMIC,0981.HK,yahoo,69.6500015258789,72.0,68.5,69.75,102646432,HKD,HKG,2026-08-10T22:49:08+09:00
2026-07-20,個別株,BYD,1211.HK,yahoo,90.80000305175781,91.5,89.4000015258789,90.1500015258789,18345094,HKD,HKG,2026-08-10T22:49:08+09:00
2026-07-20,個別株,シャオミ,1810.HK,yahoo,27.5,27.860000610351562,27.040000915527344,27.739999771118164,167547303,HKD,HKG,2026-08-10T22:49:08+09:00
2026-07-20,個別株,TSMC,2330.TW,yahoo,2300.0,2345.0,2300.0,2320.0,45272691,TWD,TAI,2026-08-10T22:49:08+09:00
2026-07-20,海外指数,深セン成分指数,399001.SZ,yahoo,13869.0595703125,13972.990234375,13342.9296875,13610.23046875,2995300,CNY,SHZ,2026-08-10T22:49:08+09:00
2026-07-20,個別株,アリババ,9988.HK,yahoo,116.0,118.9000015258789,115.30000305175781,116.80000305175781,125351835,HKD,HKG,2026-08-10T22:49:08+09:00
2026-07-20,個別株,アップル,AAPL,yahoo,333.510009765625,333.7099914550781,323.67999267578125,326.5899963378906,53468000,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-20,個別株,AMD,AMD,yahoo,517.0,522.4400024414062,502.3599853515625,503.57000732421875,23440700,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-20,個別株,アマゾン,AMZN,yahoo,248.75999450683594,252.88999938964844,248.0,249.99000549316406,32406500,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-20,ETF,アークETF,ARKK,yahoo,75.70999908447266,76.16999816894531,74.6449966430664,74.94999694824219,3017000,USD,BTS,2026-08-10T22:49:08+09:00
2026-07-20,個別株,アーム,ARM,yahoo,272.0,277.3999938964844,268.05999755859375,269.6099853515625,3374000,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-20,個別株,ASML,ASML.AS,yahoo,1539.0,1574.800048828125,1518.800048828125,1520.800048828125,758336,EUR,AMS,2026-08-10T22:49:08+09:00
2026-07-20,為替,豪ドル/円,AUDJPY=X,yahoo,113.39700317382812,114.0009994506836,113.36699676513672,113.41000366210938,0,JPY,CCY,2026-08-10T22:49:08+09:00
2026-07-20,個別株,ブロードコム,AVGO,yahoo,378.760009765625,383.5899963378906,375.9599914550781,378.1600036621094,14420500,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-20,個別株,BASF,BAS.DE,yahoo,48.3849983215332,48.599998474121094,47.560001373291016,48.06999969482422,1658269,EUR,GER,2026-08-10T22:49:08+09:00
2026-07-20,個別株,BNPパリバ,BNP.PA,yahoo,101.5,103.5199966430664,101.23999786376953,103.30000305175781,1499606,EUR,PAR,2026-08-10T22:49:08+09:00
2026-07-20,個別株,バークシャー・ハサウェイ,BRK-B,yahoo,490.489990234375,492.25,488.9100036621094,491.25,3426600,USD,NYQ,2026-08-10T22:49:08+09:00
2026-07-20,為替,ブラジルレアル/円,BRLJPY=X,yahoo,31.682422637939453,31.933000564575195,31.61627960205078,31.68199920654297,0,JPY,CCY,2026-08-11T07:30:36+09:00
2026-07-20,暗号資産,ビットコイン,BTC-USD,yahoo,64684.41796875,65735.71875,63720.390625,65230.02734375,30988932408,USD,CCC,2026-08-11T07:30:36+09:00
2026-07-20,為替,スイスフラン/円,CHFJPY=X,yahoo,201.00595092773438,201.3350067138672,200.52560424804688,201.00437927246094,0,JPY,CCY,2026-08-11T07:30:36+09:00
2026-07-20,為替,中国元/円,CNYJPY=X,yahoo,23.993799209594727,24.00199317932129,23.95549201965332,23.992027282714844,0,JPY,CCY,2026-08-10T22:49:08+09:00
